所属,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,システム1部3課,システム1部4課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部5課,システム1部5課,システム1部5課,システム1部5課,システム1部5課,システム1部5課,システム1部1課,システム1部5課,システム1部5課,システム1部2課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,社員番号,社員番号,システム3部3課,システム3部3課,システム3部3課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム2部1課,システム3部1課,事業推進部1課,事業推進部1課,事業推進部1課,事業推進部1課,管理部1課,管理部1課,管理部1課,管理部1課,管理部2課,管理部2課,管理部2課,管理部,技術企画部,技術企画部,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,-,管理部,管理部,管理部
ITインフラ_ネットワーク,2,0,3,1,2,0,2,1,2,0,4,0,3,2,2,2,1,4,0,0,2,3,0,3,0,0,2,2,0,0,2,0,0,0,0,0,2,3,0,0,1,2,1,0,0,3,4,0,3,4,1,0,0,1,1,0,1,3,1,0,4,3,3,2,3,2,2,1,2,1,2,2,2,2,2,2,3,2,0,0,2,2,0,0,0,3,5,4,4,1,3,2,2,0,1,2,2,2,0,0,0,0,3,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,3,4,3,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,3,0,0,0
ITインフラ_オンプレ,3,0,0,2,2,0,0,1,0,0,4,0,4,3,3,2,0,4,0,0,2,0,0,3,0,0,2,1,3,0,1,0,0,0,0,0,2,3,0,0,0,2,0,0,0,4,3,0,4,4,0,0,3,0,0,0,0,3,0,0,4,3,0,3,0,0,0,0,0,0,0,0,2,0,3,2,3,2,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0,3,3,1,0,1,2,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0
ITインフラ_クラウド,3,0,0,2,0,0,0,1,0,0,3,0,3,3,3,2,2,2,0,0,0,2,0,0,0,0,0,1,3,0,2,0,1,1,0,0,2,3,0,0,1,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,4,0,0,5,4,3,3,4,3,3,3,2,1,2,2,1,0,2,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
ITインフラ_データベース,3,0,0,0,1,2,0,1,1,0,3,0,2,2,2,0,2,3,0,0,2,3,0,2,0,1,2,2,0,0,3,0,2,2,2,0,3,3,0,0,1,5,0,0,0,3,4,0,3,4,3,0,0,3,2,0,2,3,1,0,3,2,2,2,0,2,0,1,0,0,0,0,1,3,3,3,3,0,0,0,3,1,0,0,1,3,3,3,0,0,2,2,2,3,1,1,0,1,2,2,1,0,2,1,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,3,2,2,3,0,3,1,1,2,0,0,0,2,1,0,0,0,2,1,2,0,0,0
ITインフラ_ミドルウェア,0,0,0,0,2,2,0,1,1,0,3,0,4,2,3,0,0,4,0,0,2,0,0,2,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,0,0,0,0,0,3,0,0,3,2,0,3,0,0,0,1,0,0,2,0,2,2,3,2,3,0,0,0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,1,2,2,2,2,2,0,0,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0
ITインフラ_セキュリティ,0,0,0,0,1,2,0,1,1,0,3,0,3,2,2,2,0,4,0,0,2,0,0,2,0,2,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,3,0,0,3,1,0,0,0,0,0,0,3,0,0,5,2,0,2,0,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
保守_基幹,4,0,4,0,0,0,0,1,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4,3,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0
保守_オープン,0,0,4,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,3,5,0,0,3,4,3,0,0,0,0,0,0,0,3,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
保守_Web,0,0,4,0,0,2,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,4,0,2,1,0,5,0,0,0,3,4,0,3,4,0,0,3,0,0,0,0,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,2,3,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
保守_組込・制御,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
保守_ノーコード・ローコード,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
保守_スマホアプリ,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
その他_営業,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
その他_経理,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
その他_事務,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3
その他_企画,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
その他_教育,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,3,0,0,0,0,0,0,0,0,0,4,2,3,3,1,2,2,0,0,0,0,0,0,1,0,0,0,2,1,0,4,2,2,2
TOEIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
言語_英語,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,1,0,1,0,2,2,0,0,0,0,0,2,2,3,0,2,1,0,0,2,1,0,2,0,2,0,2,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
言語_中国語,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
言語_韓国語,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
言語_その他1,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,2 - その他（ドイツ語）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（フランス語）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）
言語_その他2,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）
言語_その他3,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）
スキル_システム監査技術者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル_ITストラテジスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル_システムアーキテクト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル_プロジェクトマネージャ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル_ネットワークスペシャリスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル_データベーススペシャリスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル_エンベデッドシステムスペシャリスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル_情報処理安全確保支援士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
